seed,sample_id,branch,target_x,target_y,receive_radius,first_distance,second_distance,finite_intersection,error_m,second_reception
0,1,branch_opposite,989.3263534366218,597.6705924282211,1223.5961148830022,1155.8446135435784,1116.4837354344504,True,34.68726894390254,True
0,2,branch_opposite,460.8284494327675,279.0521940994944,1147.8436234988496,538.7327601309861,643.8801968016021,True,19.23975228226263,True
0,3,branch_opposite,350.05220259017466,212.52025162540357,1297.7774274204996,409.51361624390165,580.5559173212313,True,5.758738548446691,True
0,4,branch_opposite,778.9076348508726,497.5363602607117,1177.8788321156965,924.250795731579,932.3902049236059,True,28.38760389270736,True
0,5,branch_opposite,1045.633034207136,673.5387511364011,1432.4193343323223,1243.7857096411763,1210.4844607119146,True,31.409479231781564,True
0,6,branch_opposite,1128.3547428751378,685.3672116855545,1426.704466475864,1320.1941677732295,1264.9320994072216,True,67.47473928844668,True
0,7,branch_opposite,277.212507903121,177.16545238904803,1103.5143262839947,328.9899269858485,559.7031461600784,True,11.852186161067966,True
0,8,branch_opposite,1004.3606029437024,632.2735784879201,1377.8889034744484,1186.806681308863,1153.9328104657293,True,51.79237880187333,True
0,9,branch_opposite,100.34552760113587,63.21015748575735,1007.029542574456,118.59489415200204,534.1502881045623,True,3.7099581465248996,True
0,10,branch_opposite,734.6281059882863,475.37707201798287,1055.8739076515221,875.0210367233049,895.5358652407879,True,21.116351391423258,True
0,11,branch_opposite,1249.6080445021528,751.0480847136714,1464.7216799793111,1457.9415250402083,1388.6282074217793,True,69.15774590464903,True
0,12,branch_opposite,466.44710309912375,296.8672597279563,1176.838856009707,552.9042140262185,662.0207430813721,True,8.098232188435588,True
0,13,branch_opposite,623.2881132196992,375.4061335747504,1005.9548691705089,727.6110480239535,766.0889557519505,True,3.7847063058896944,True
0,14,branch_opposite,408.8531548977958,264.04173615647227,1464.953761831839,486.70210673717565,627.7934420210966,True,4.067113730548581,True
0,15,branch_opposite,924.1862888252933,564.6286513218906,1182.8881585866081,1083.0169944863496,1055.6353324483355,True,20.504653125242065,True
0,16,branch_opposite,1068.7319348932374,688.9482778550483,1333.37688232531,1271.5493219769653,1235.6546638599505,True,78.0721883885303,True
0,17,branch_opposite,1121.6108916782644,684.3718916457227,1383.8171746408887,1313.91623721075,1260.3481385033854,True,17.004522395106033,True
0,18,branch_opposite,643.629812955314,393.0421730210352,1470.369357864221,754.1495116341255,788.602827291072,True,14.706786240163378,True
0,19,branch_opposite,1122.9625660196425,705.1607860548725,1387.2216125332577,1326.0077898982893,1278.4277484727932,True,12.201228569910207,True
1,0,branch_primary,909.9089381139387,564.9245134630138,1134.019531337724,1071.0153974481684,1052.3058278484623,True,6.813793375000179,True
1,1,branch_primary,796.3357144331003,506.00729915741937,1486.7296085059456,943.5009045476652,938.9469109698306,True,15.281213592769026,True
1,2,branch_primary,1045.9210222739503,634.9551283533293,1296.9484206400539,1223.5680609826238,1191.9105522603022,True,39.21687607667002,True
1,3,branch_primary,1063.7813731077404,681.719057589812,1474.4806878821048,1263.4760319262614,1214.3470496271982,True,10.294382966502,True
1,4,branch_primary,149.60003742209648,91.74210425480604,1452.3876137901293,175.4901276134711,533.304934930068,True,8.874891586142391,True
1,5,branch_primary,973.701485631858,617.1492374320611,1161.052976052141,1152.808641702803,1118.5473758842297,True,19.390347694026882,True
1,6,branch_primary,835.0872295350339,539.5616684024981,1004.8558174840722,994.232103153879,977.1463350782657,True,31.174960286383854,True
1,7,branch_primary,1003.8809543695718,624.7374541942286,1286.2547339881128,1182.4017325845932,1149.1999067380789,True,32.417289519839365,True
1,8,branch_primary,1089.1688956492212,694.046118681818,1485.651156100139,1291.5064452440956,1241.0477206444368,True,19.823898819564988,True
1,9,branch_primary,367.7501879305123,228.15113866775522,1395.671844174878,432.77377785434317,596.7011223353369,True,5.8746038554720235,True
1,10,branch_primary,489.093216162597,316.84402390658374,1193.4254892300646,582.7540729858425,668.8519687792538,True,15.138625901243367,True
1,11,branch_primary,997.2242524607996,614.9581797038252,1453.369733994673,1171.5928356219333,1141.863398535119,True,63.45417289153585,True
1,12,branch_primary,350.21819565137105,216.8944749548693,1153.7809151460037,411.94174082174584,587.8701052042103,True,8.630542096821083,True
1,13,branch_primary,557.6878797010911,357.8929315580313,1173.7087013020544,662.6485657003268,722.6100579759944,True,11.253226090895767,True
1,14,branch_primary,882.6402660793367,547.0563887894119,1126.3442717904832,1038.4240616530005,1024.7364919128977,True,3.7870141700986957,True
1,15,branch_primary,1214.0150356972829,781.3425266032532,1497.7235531408194,1443.7204198797738,1377.6934692951568,True,80.20485074520192,True
1,16,branch_primary,884.0031482055664,534.8533429249006,1408.3373857022486,1033.2132715346304,1026.0668929880726,True,13.476470849054362,True
1,17,branch_primary,1025.721611041712,629.0269865227147,1340.4676830964079,1203.2372056796835,1171.3044597987305,True,17.82124560293626,True
1,18,branch_primary,949.087513840509,585.4154788446101,1216.8300746473412,1115.1136228200348,1092.1655642137002,True,23.42551203555837,True
1,19,branch_primary,1146.1233634175178,692.6595947626099,1494.5284964791003,1339.1699214021298,1297.405431978348,True,35.71820219135086,True
1,0,branch_opposite,909.9089381139387,564.9245134630138,1134.019531337724,1071.0153974481684,1049.1732846241446,True,28.295178329335087,True
1,1,branch_opposite,796.3357144331003,506.00729915741937,1486.7296085059456,943.5009045476652,946.982134431911,True,11.64651586965505,True
1,2,branch_opposite,1045.9210222739503,634.9551283533293,1296.9484206400539,1223.5680609826238,1177.7460931962319,True,16.15102032188225,True
1,3,branch_opposite,1063.7813731077404,681.719057589812,1474.4806878821048,1263.4760319262614,1226.9034810586313,True,61.964156094377714,True
1,4,branch_opposite,149.60003742209648,91.74210425480604,1452.3876137901293,175.4901276134711,530.3570862454472,True,5.7235441726105165,True
1,5,branch_opposite,973.701485631858,617.1492374320611,1161.052976052141,1152.808641702803,1125.5505117125801,True,22.958312991312678,True
1,6,branch_opposite,835.0872295350339,539.5616684024981,1004.8558174840722,994.232103153879,993.3856004003255,True,31.31086754633975,True
1,7,branch_opposite,1003.8809543695718,624.7374541942286,1286.2547339881128,1182.4017325845932,1147.191516004615,True,65.7759068478165,True
1,8,branch_opposite,1089.1688956492212,694.046118681818,1485.651156100139,1291.5064452440956,1250.7891318155625,True,6.652348916500834,True
1,9,branch_opposite,367.7501879305123,228.15113866775522,1395.671844174878,432.77377785434317,594.210153145934,True,10.43108077565233,True
1,10,branch_opposite,489.093216162597,316.84402390658374,1193.4254892300646,582.7540729858425,683.8193767059395,True,7.242248689455724,True
1,11,branch_opposite,997.2242524607996,614.9581797038252,1453.369733994673,1171.5928356219333,1135.3870164701007,True,23.884203653703384,True
1,12,branch_opposite,350.21819565137105,216.8944749548693,1153.7809151460037,411.94174082174584,584.8769049965712,True,7.134630955951955,True
1,13,branch_opposite,557.6878797010911,357.8929315580313,1173.7087013020544,662.6485657003268,734.261348252374,True,9.17467671883606,True
1,14,branch_opposite,882.6402660793367,547.0563887894119,1126.3442717904832,1038.4240616530005,1020.7874665321177,True,12.960473700134768,True
1,15,branch_opposite,1214.0150356972829,781.3425266032532,1497.7235531408194,1443.7204198797738,1392.500875575229,True,21.553678436412817,True
1,16,branch_opposite,884.0031482055664,534.8533429249006,1408.3373857022486,1033.2132715346304,1010.5388004010437,True,13.024649069985104,True
1,17,branch_opposite,1025.721611041712,629.0269865227147,1340.4676830964079,1203.2372056796835,1162.0942163824582,True,10.606968631884742,True
1,18,branch_opposite,949.087513840509,585.4154788446101,1216.8300746473412,1115.1136228200348,1085.8383456762174,True,41.014548341997916,True
1,19,branch_opposite,1146.1233634175178,692.6595947626099,1494.5284964791003,1339.1699214021298,1280.953446250976,True,19.131819210497856,True
