seed,sample_id,branch,target_x,target_y,receive_radius,first_distance,second_distance,finite_intersection,error_m,second_reception
0,15,branch_primary,284.01526853791256,176.43228332372382,1465.1805075793652,334.3546371167676,729.6625474893332,True,9.235475195804797,True
0,16,branch_primary,865.9571995896126,548.0488846314345,1062.7308911552334,1024.8119102873675,532.0105575588947,True,8.601960059166975,True
0,17,branch_primary,1239.3397371634846,772.3105201731343,1496.982924567935,1460.2830286223805,777.1984571221,True,19.921953013293578,True
0,18,branch_primary,764.1180047891869,468.8300170537506,1016.102778627807,896.4808476111623,495.25612541080255,True,7.32826267340532,True
0,19,branch_primary,1093.2285277828357,679.7202265223142,1479.9915715053412,1287.3104521838438,653.4246648266164,True,18.87438919450513,True
0,20,branch_primary,671.5675601059464,414.81413134419506,1324.722741329564,789.3502083039524,503.2351976531507,True,11.89167084132542,True
0,21,branch_primary,803.2964576321763,494.74144531227626,1296.9216791473184,943.4268898828794,501.6250599218734,True,6.280531805634472,True
0,22,branch_primary,1069.2511023201162,686.3449088492969,1316.902800534743,1270.5775276291224,657.0033986413782,True,6.951512174840022,True
0,23,branch_primary,1040.3438544074252,660.687427863483,1478.5524461933032,1232.4054579318297,628.9584791374843,True,23.279988530216936,True
0,24,branch_primary,1064.639201244771,680.5797189802672,1275.8931686577882,1263.5843393752407,650.7930119446967,True,10.07117072368398,True
0,25,branch_primary,952.598466243975,590.2132322765829,1439.5909054673114,1120.6228167607267,559.120376495436,True,7.446833835301066,True
0,26,branch_primary,153.5869093328673,98.24004462019899,1494.3637067051943,182.31852644589108,848.3740843785373,True,16.423943075496066,True
0,27,branch_primary,780.4375359067349,500.49301712159047,1178.9989546777485,927.1332200065149,516.1995508030891,True,15.751595052965387,True
0,28,branch_primary,815.060484941811,512.4266721977307,1334.5657938786096,962.7588942685602,513.6083791914549,True,2.9380737198999456,True
0,29,branch_primary,1182.3393433091264,755.4595636235092,1486.463239797079,1403.0842722398677,745.1906041672739,True,30.23555164303328,True
0,30,branch_primary,774.7982998969921,490.71977109823496,1275.8225525963007,917.1250183426323,509.8262187901899,True,3.4570459603700225,True
0,31,branch_primary,1022.8584890333822,630.1852819590838,1206.6667814856592,1201.4045855520544,597.5842403052737,True,17.334424316266457,True
0,32,branch_primary,1139.4177961008709,691.2275505178352,1374.0619503503797,1332.6921777613359,672.8856795918967,True,21.766512339160563,True
0,33,branch_primary,690.9693417078975,436.310424578092,1305.826324392691,817.1936231859376,507.71415380362515,True,8.961609094318508,True
0,34,branch_primary,1037.8872540327159,647.4199819878338,1266.8953880197314,1223.2590016675529,615.561441217346,True,17.72151185345997,True
0,35,branch_primary,667.5059705591664,403.8358883144406,1036.028061025205,780.1587309149645,497.65868712739586,True,3.861985863458392,True
0,36,branch_primary,1099.4542184178779,694.2301413229977,1497.9819396755224,1300.2903781533632,668.690288417389,True,24.458859990140166,True
0,37,branch_primary,781.4921299798069,506.13101905481545,1000.0540034004657,931.0738733687255,520.868228346199,True,6.767009191579672,True
0,38,branch_primary,841.4507117819671,532.037986922615,1013.1332842727513,995.5419227169932,523.3968977865974,True,9.5932117210842,True
0,39,branch_primary,1034.9447696526527,638.336141599629,1240.965672073228,1215.97027344573,606.3162344566422,True,9.435071024457944,True
0,40,branch_primary,1186.821965052281,741.7355572964698,1470.2684884510852,1399.5420728539968,733.027046953953,True,23.82868708135077,True
0,41,branch_primary,898.4508752950667,557.598236972786,1060.7219244256585,1057.4165542460694,534.1744359560049,True,18.551131753571482,True
0,42,branch_primary,895.9860166295832,562.6102093405709,1342.464939213503,1057.9797680721447,539.5640684168889,True,17.53737126835763,True
0,43,branch_primary,1134.4462018009872,691.2552086759281,1478.146003815498,1328.458485727833,671.8962495722952,True,9.361956011004487,True
0,44,branch_primary,1258.7916448817768,762.4532878319461,1497.2577934221883,1471.696783087438,774.126308188599,True,14.18396564108218,True
0,45,branch_primary,1032.748645478272,665.5087394244273,1257.066460234487,1228.6055701434436,633.3249847827152,True,12.190508873599669,True
0,46,branch_primary,901.2125763166714,557.2006311516326,1167.1673430203832,1059.5549306511248,533.2683343231519,True,3.091158054302881,True
0,47,branch_primary,997.4087036374863,629.5406818854824,1234.7708761878423,1179.4683515214172,596.4846242310601,True,13.035208673799842,True
0,48,branch_primary,384.6732789852131,234.99409360929644,1291.9727323910997,450.7723988849476,647.0951488316242,True,1.8293420303284964,True
0,49,branch_primary,1127.317510284888,729.667868955744,1474.9789395228408,1342.855155249938,708.2459799523731,True,36.82116972075698,True
0,50,branch_primary,836.1589515481123,525.8736648269082,1081.0207155790451,987.7777602338099,519.1635688828204,True,6.970534096108755,True
0,51,branch_primary,219.39870862967058,133.23068929545013,1216.142220851818,256.6830923892492,786.4601389526758,True,9.744289034828451,True
0,52,branch_primary,833.7270293934279,522.1331707591378,1189.4758112186526,983.7295398371347,516.3896000439805,True,14.314165763969191,True
0,53,branch_primary,657.135905805694,401.56601681601444,1289.0091926494686,770.1187340667344,502.9694449288924,True,6.729386719544729,True
0,54,branch_primary,1055.5822993145503,650.0569870758084,1405.64412880335,1239.688701679688,619.5452183736502,True,18.708385176273566,True
0,55,branch_primary,604.0112468408776,364.49725210247425,1286.749750852788,705.469937772352,515.9703728005621,True,7.573245286208151,True
0,56,branch_primary,1253.1676167746477,789.5030067763507,1490.9216684285902,1481.1293236721597,797.8581310183681,True,7.090755257165917,True
0,57,branch_primary,633.7955430520631,396.548894356396,1299.6950152994955,747.628126817029,515.5871902645974,True,9.670442946847466,True
0,58,branch_primary,822.8038154615633,501.9884930167011,1055.1658456268335,963.8457168340195,501.09820597996713,True,10.803703299763132,True
0,59,branch_primary,773.5218418658483,476.6099445986081,1063.8723708875166,908.5664968145273,497.77706174244696,True,8.5667257194082,True
0,60,branch_primary,1051.4809280589227,647.288781606984,1382.1683998482686,1234.7448760233456,616.4287464741445,True,15.536176213126653,True
0,61,branch_primary,1087.844705286424,662.7429121632033,1318.218077879417,1273.8266249542244,635.8570178270329,True,7.487422402224671,True
0,62,branch_primary,807.4789487267672,498.82358449409037,1280.717437389821,949.1297177332601,503.7760495042704,True,2.955719808281495,True
0,63,branch_primary,1030.9181945638418,641.4835124126848,1428.5507315165842,1214.2048511598389,609.2370126898968,True,15.98405335702097,True
0,64,branch_primary,659.2582042936727,397.5972248539439,1404.0708638022563,769.873322787636,498.6185589728865,True,2.543658243943936,True
0,65,branch_primary,696.8701155346886,437.9522017263706,1063.70762876632,823.061412606803,505.4648192718337,True,8.54460187256214,True
0,66,branch_primary,353.73962803922325,219.34008433673347,1040.467974555193,416.22325384602595,672.0466402427461,True,6.034275280388552,True
0,67,branch_primary,743.2618649821825,476.3561265185941,1021.4883403015281,882.8099224683594,512.0018926230283,True,16.08379332355445,True
0,68,branch_primary,1180.234105586592,719.0283806541939,1438.436836755819,1382.0109826538917,709.3905056810993,True,25.75459743788846,True
0,69,branch_primary,892.1597915757386,540.64100235045,1107.8191733495619,1043.1882798071326,518.7974877356071,True,13.331831128625016,True
0,70,branch_primary,1258.9771897125104,810.6111302244483,1499.5442204921023,1497.369015526957,819.7188830065027,True,13.918451331146972,True
0,71,branch_primary,525.5674121545431,334.3113397984648,1116.4092252689936,622.8845612444316,561.5341015287961,True,10.543353247306989,True
0,72,branch_primary,1259.7227469323452,773.0851499651767,1487.8539516591284,1478.0264030914514,784.460331892307,True,52.91522361872101,True
0,73,branch_primary,692.3983414800821,432.79143229967866,1139.9533829101672,816.5316204265305,504.0519484406498,True,7.820744082664912,True
0,74,branch_primary,1165.956155764381,718.34550182815,1395.149906004085,1369.4794694195275,705.2233634801514,True,41.540751412093634,True
0,75,branch_primary,1197.166940335213,737.9509014222086,1494.5265405634545,1406.335740831977,732.0945641500558,True,29.177775613699772,True
0,76,branch_primary,982.9767186191912,621.2859781370555,1187.2013725186453,1162.858330140465,588.4571326538997,True,6.688380670561464,True
0,77,branch_primary,341.50811935293893,217.9216638862651,1366.1182025916642,405.1143630815124,683.4222464849793,True,10.448889713115097,True
0,78,branch_primary,777.2516394039269,503.1726988684476,1127.3269124890726,925.9065157145453,519.9807461040783,True,2.665864682059949,True
0,79,branch_primary,1272.8012220202618,784.3150377090896,1495.5547285851671,1495.049507258165,799.4396978743458,True,16.63795074738013,True
0,80,branch_primary,945.1453418050388,610.0175643969206,1188.4195465608716,1124.9093945774098,579.508325870269,True,10.546625066740217,True
0,81,branch_primary,1205.2449437825148,752.3240649540122,1450.9449469907227,1420.7768555344103,748.1253848134821,True,14.23538169488642,True
0,82,branch_primary,922.9220235233744,574.2590514934323,1356.1163887483945,1086.9951792563832,546.5838785743949,True,26.22083693771837,True
0,83,branch_primary,1004.3742874218341,642.7588322573133,1403.759833310818,1192.4372627853015,609.7191282024303,True,18.285317623065154,True
0,84,branch_primary,1208.541760575906,735.4731706213744,1424.7921466531436,1414.7416625517776,732.8729950813937,True,7.633740654019756,True
0,85,branch_primary,504.063212930329,323.2328624951542,1209.8823407968284,598.7981346217249,574.118424304258,True,5.980274913183257,True
0,86,branch_primary,823.702633001197,518.6449542712239,1058.166719930102,973.3851325164694,516.4121409184633,True,9.64313362147077,True
0,87,branch_primary,247.96176615023415,157.4151660715665,1093.664273532616,293.70831105313016,761.711209611769,True,5.869940502559937,True
0,88,branch_primary,501.81005105256367,302.07525438420845,1115.5129019355631,585.7156192630181,565.7016252327711,True,5.093882922755924,True
0,89,branch_primary,267.2383490433259,168.53533329718823,1468.177398221073,315.94381425974586,744.6425591758111,True,22.393277994325913,True
0,90,branch_primary,674.1359832117907,421.403151810892,1139.5747771431481,795.0093963074156,506.598612745826,True,10.661249447814102,True
0,91,branch_primary,403.93945603515056,255.54559695193697,1095.7371037744053,477.9860209917181,635.7176049430233,True,12.705833736738144,True
0,92,branch_primary,993.5500132111963,609.0040286506173,1494.3453436047741,1165.3443850058447,575.9747201902219,True,23.687334969562514,True
0,93,branch_primary,485.97182348457204,313.09739867528185,1346.659277487152,578.0991214992014,584.8799040388863,True,3.5374004129509284,True
0,94,branch_primary,789.2093026535056,500.3663265452128,1215.9850966305808,934.4612266622854,512.4238338621738,True,3.158218156652109,True
0,95,branch_primary,774.8032589935758,498.2793634107553,1478.1562347766917,921.1961865683627,516.6208879332077,True,9.013156656206203,True
0,96,branch_primary,715.8776873634519,431.26416579767283,1430.432359739776,835.7449634703202,488.85793611171994,True,12.724117229034427,True
0,97,branch_primary,641.7527811398098,402.1600374281606,1465.002006276627,757.3502015612726,513.989184360161,True,5.233850761186802,True
0,98,branch_primary,956.3432716357788,611.8580305962669,1368.6618529065865,1135.3249326990785,580.4017133237783,True,10.071749232590523,True
0,99,branch_primary,361.76899268928037,230.81118401197742,1127.050465646584,429.12772776462197,667.642932982075,True,6.942388172073154,True
0,100,branch_primary,1076.591295742414,672.5190656824228,1458.284428955883,1269.3820196358106,644.0952679747305,True,32.48374745349081,True
0,101,branch_primary,572.7677616845097,344.48218948085645,1411.5194907178443,668.37929927146,528.2467912864071,True,9.214709156792336,True
0,102,branch_primary,675.504394975361,430.5785000349032,1326.2643441254531,801.0643122267624,512.8004027097937,True,6.122192933934173,True
0,103,branch_primary,512.3380997596576,329.4051682094981,1488.6047645540307,609.0961281345208,570.1771809565028,True,2.375730384534319,True
0,104,branch_primary,913.6360280375684,565.6181797180759,1247.1145237474445,1074.5486107923894,539.4286789113513,True,15.821672318968268,True
0,105,branch_primary,1133.2431931840965,712.3980618472474,1401.47687706478,1338.5630853350924,692.3875435314213,True,12.490848812087775,True
0,106,branch_primary,1179.7262668697115,729.1544467887225,1486.6937772569765,1386.8742812577186,719.0593862896022,True,15.174136193070815,True
0,107,branch_primary,269.3347596715867,174.85325149955491,1173.7177627052176,321.115045314476,743.759809942206,True,8.462254844683143,True
0,108,branch_primary,436.8885021661629,266.169829623605,1484.8694861389774,511.5837580756959,608.9496221156538,True,14.442549187252132,True
0,109,branch_primary,978.0724121452154,623.4642445992945,1467.174338074335,1159.885040723144,590.7917018820981,True,12.074353570046418,True
0,110,branch_primary,1158.3763129263768,737.7934825766434,1458.235267185837,1373.380830389546,722.4308937198894,True,26.28670590610594,True
0,111,branch_primary,932.683336569238,567.5634766779098,1461.2939081826023,1091.799664028453,538.6582161340773,True,17.3729818860696,True
0,112,branch_primary,856.2405235451863,551.4467176516177,1089.6641266676588,1018.4504487552047,537.8058815288057,True,6.63402732390906,True
0,113,branch_primary,710.360732042037,440.9840206902284,1343.3080529042202,836.1096077258163,499.9769243617603,True,9.597900457855504,True
0,114,branch_primary,725.4382783409212,459.539362154525,1378.3985952430514,858.7415915463904,506.92139190083674,True,13.297823209086646,True
0,115,branch_primary,1124.8941033205758,700.0788268493463,1371.2964830606204,1324.9517377958184,678.712069847116,True,29.46985383855484,True
0,116,branch_primary,783.8267584128457,501.14871443064305,1078.200598212705,930.3410241301175,515.3661764769294,True,5.062440611742237,True
0,117,branch_primary,568.984829316028,348.9484607836273,1002.6018892033195,667.4644292208029,533.9372362426218,True,10.772755216515305,True
0,118,branch_primary,625.1378506112422,403.29739838094645,1182.8202983653064,743.939596881147,526.4866317308661,True,13.036969256972785,True
0,119,branch_primary,814.009575295318,507.3025540161325,1296.432159706412,959.1493470694514,509.2109791396473,True,7.137043925678122,True
0,120,branch_primary,1053.7480277137488,648.1713482096166,1402.8147679940705,1237.138230979258,617.5033747218789,True,5.723735191969957,True
0,121,branch_primary,1233.4329049155604,777.6177689479686,1466.5160604852929,1458.096747651559,780.4571352038478,True,39.76243432879116,True
0,122,branch_primary,770.9813043167934,487.17044283714154,1364.2708352855384,912.0017609523353,508.3465184749308,True,14.5041522137239,True
0,123,branch_primary,1137.9154949501633,709.7760206220939,1386.2299037793593,1341.131489861382,690.7365066126507,True,18.658204274285424,True
0,124,branch_primary,869.2204797877873,530.2715233250176,1439.7674907057599,1018.2004375033168,513.98476972671,True,14.670986122667387,True
0,125,branch_primary,574.5720938524413,358.49525960343345,1314.7613863716983,677.2384677439046,535.1938931804963,True,9.508314401659856,True
0,126,branch_primary,974.5297719989433,628.7504028537531,1486.2317502480487,1159.7565889448827,596.2120127319714,True,20.885443843362392,True
0,127,branch_primary,1050.1471600851846,639.1590617521854,1340.3106227081284,1229.3629911685614,608.215802535278,True,10.583830161190836,True
0,128,branch_primary,940.1560987301674,577.5931641507334,1185.1344030934329,1103.407156607743,547.7526920871226,True,13.197172504133478,True
0,129,branch_primary,464.87929809392267,286.71851136833936,1334.7441691783624,546.1870252556122,591.7028942658991,True,6.706641826617134,True
0,130,branch_primary,1257.6713231803917,810.5061592675872,1499.0257753615492,1496.2143534136453,819.2067601608815,True,28.81465942900685,True
0,131,branch_primary,1046.201817559754,657.5730678220586,1407.9679520841516,1235.6943726465079,626.2607563181035,True,8.696734484899297,True
0,132,branch_primary,689.9970792380705,439.9471585191206,1125.6449490137597,818.3211299032406,511.19538359552496,True,5.4651273588707685,True
0,133,branch_primary,1104.0203556298034,683.6655550381538,1332.7519824892106,1298.5605633895495,658.9555445698805,True,9.014906445353539,True
0,134,branch_primary,903.1220489263283,544.4845572710595,1375.7363524082812,1054.558138920539,520.4183429099527,True,17.80879208818875,True
0,135,branch_primary,1069.6572077600813,656.795110262871,1275.3090929694679,1255.2076955541304,627.6739686979129,True,24.177425501926123,True
0,136,branch_primary,774.3499567603363,484.40808271493563,1177.812138671154,913.3832963954917,504.3679605885804,True,6.320924697790318,True
0,137,branch_primary,1043.6624432409403,661.6701034903616,1345.75723243583,1235.7340414848961,630.1631960823759,True,11.367368296831001,True
0,138,branch_primary,1001.6009885296968,649.2765894045093,1499.9990094367133,1193.6350488203743,616.2207696239784,True,11.08834164194365,True
0,139,branch_primary,1207.7163804265099,729.9778051047001,1439.0569838129595,1411.1861859783016,727.3709599487814,True,14.179670313614256,True
0,140,branch_primary,1165.9547354476763,734.8778016921651,1475.6478043622028,1378.2219808625784,721.2985107853898,True,19.759390234015335,True
0,141,branch_primary,1156.6575326754444,745.9335455654356,1447.3092701954165,1376.3260886485689,730.0016855129481,True,20.01412315842716,True
0,142,branch_primary,756.6098253120836,486.5341325601997,1265.1150385753986,899.5409328679199,514.4046847342573,True,6.154518342774452,True
0,143,branch_primary,829.8018211905639,507.8779254011933,1268.693981904385,972.8879943554637,504.21635298979334,True,11.75122700725757,True
0,144,branch_primary,1217.1762338766698,739.7216336862591,1477.1670539888426,1424.3265354748053,739.4420349517782,True,23.897444990922512,True
0,145,branch_primary,404.1344634685473,261.92661308685456,1439.4152821841467,481.5913363072071,637.7967884054702,True,12.170106776299146,True
0,146,branch_primary,476.70861408764756,290.89862432921313,1296.5282959512456,558.4560075619156,582.8748370921408,True,7.187166436625369,True
0,147,branch_primary,952.0397004925477,618.0899625334384,1293.8787986875363,1135.0836062152107,586.9485724627187,True,6.358992156191887,True
0,148,branch_primary,1153.3703562263372,704.001941613356,1363.1779778541245,1351.2519796163272,688.3706204893756,True,22.37518022879176,True
0,149,branch_primary,817.96977532421,524.6551995911709,1049.5516941899232,971.7703596025091,524.0253531376399,True,1.121747018285233,True
0,150,branch_primary,1016.7135770840389,614.0730374425744,1280.7881273544685,1187.767735351054,581.2697934602525,True,15.561650703786842,True
0,151,branch_primary,1009.0874669739984,619.4137311855261,1446.3849151321456,1184.0316238957369,586.4333100547994,True,16.277213434711758,True
0,152,branch_primary,1139.4912170521716,691.4605263508558,1462.4796714112044,1332.8757981299088,673.1288320816639,True,19.608971602171554,True
0,153,branch_primary,1185.1202390610306,760.8362261830985,1410.4670423361333,1408.3258657372637,751.0865822803007,True,44.36806178411358,True
0,154,branch_primary,966.3561881558428,587.3938968061804,1381.3654351532718,1130.8739418663074,555.3215095150732,True,7.8703273056850165,True
0,155,branch_primary,754.1580468099762,474.2716092161502,1109.7145941957497,890.8916426124531,504.81469133829575,True,7.299264340918693,True
0,156,branch_primary,805.7200896427083,521.211647054434,1367.5948359674967,959.6074425925686,525.1904864742983,True,13.521155177585795,True
0,157,branch_primary,540.073343600797,331.20400263954485,1076.3733032991518,633.5418753583698,547.6496400658276,True,10.014768702916935,True
0,158,branch_primary,565.8583412324987,360.7185717742573,1247.4342559021168,671.0540591973607,543.47501054905,True,4.802615957820702,True
0,159,branch_primary,832.574843488248,520.225336901115,1283.8659083070438,981.7409389260281,514.9552787911496,True,10.087713336923628,True
0,160,branch_primary,1163.3392505825918,706.8495714961444,1477.3735144176549,1361.2474164053901,693.4346070310876,True,30.36816072322835,True
0,161,branch_primary,1048.6618825016044,654.3765024875723,1403.3072535426722,1236.0826634249331,623.2625584580271,True,16.85053134210426,True
0,162,branch_primary,1161.1696499915138,731.1502347967876,1421.7708109858797,1372.1864384641076,716.5770985657196,True,22.459070382462173,True
0,163,branch_primary,543.1934627312601,341.2524325668203,1477.6544470089143,641.4922919932468,550.5960047885585,True,12.008327264262661,True
0,164,branch_primary,555.1047581145435,358.83822802656164,1268.004475646013,660.9887793106994,550.9786201313177,True,10.984627478307672,True
0,165,branch_primary,742.8245686050328,459.3262254643013,1169.9886304145832,873.3664300409853,497.5556419081187,True,6.069619446157734,True
0,166,branch_primary,949.1422913949223,585.4495635272729,1204.796682670847,1115.1781385718955,554.6764098232833,True,19.222583377149807,True
0,167,branch_primary,576.0560582850151,361.42991327338564,1316.8453581516874,680.0530600590484,535.8100244723068,True,7.867138000936399,True
0,168,branch_primary,856.8971161467285,550.7483805397708,1157.290756492851,1018.6247819132225,536.9581007948675,True,15.960158721422573,True
0,169,branch_primary,967.8206097832682,605.328852128149,1467.1967944227913,1141.5339469065473,573.1428902449603,True,23.176327459185824,True
0,170,branch_primary,1122.058258684353,682.9261760223699,1442.8907840716945,1313.545925264244,661.3309090990992,True,34.00254758653664,True
0,171,branch_primary,796.4675222507533,502.34925259641676,1350.2712197602016,941.6556087999651,511.30819801679786,True,4.718199579811833,True
0,172,branch_primary,661.981824164992,410.61181813683834,1135.0836153449293,778.9878052437344,506.39190280837875,True,13.776560018295507,True
0,173,branch_primary,908.2535403227711,545.931053500967,1125.8156444706065,1059.7005278311053,520.9170548372053,True,12.224468501995343,True
0,174,branch_primary,151.9953228628783,95.59557273196339,1042.2086609594717,179.55804548430214,849.7622707485009,True,1.546097953553203,True
0,175,branch_primary,538.254077648191,337.6792405455836,1464.2422808746078,635.4090978262327,552.7186879373069,True,10.356731667856954,True
0,176,branch_primary,721.2255902404897,453.5189978708007,1294.6711278391917,851.965864015383,504.17937475268513,True,5.563884519346281,True
0,177,branch_primary,507.5685060312211,319.74615249518143,1324.0993517672848,599.8861478232661,569.3328846667463,True,11.188724132295036,True
0,178,branch_primary,609.4978667333907,394.7951838522609,1344.0834309433744,726.1892912633004,531.9003336248996,True,9.910462895415629,True
0,179,branch_primary,823.6369202235305,527.0778400652896,1180.162102322527,977.8490813224673,524.371516788795,True,17.542737096219096,True
0,180,branch_primary,197.43670298491054,127.58913235236064,1229.4522777108475,235.07496332017152,807.5683222600745,True,20.881992268904163,True
0,181,branch_primary,867.3795081567482,522.513897783276,1139.7650001461318,1012.6045548717003,506.96060515923097,True,8.876442411231363,True
0,182,branch_primary,808.4983307545663,503.37369424887055,1065.2001752492747,952.3941552186654,507.601433172791,True,10.530986187544563,True
0,183,branch_primary,1131.7737519338111,734.1497545165746,1457.3869139385888,1349.032129944681,713.4676852014446,True,34.717560163578646,True
0,184,branch_primary,407.07358475504753,256.0840555241193,1488.2011708847688,480.9240552301424,632.9721560663595,True,6.912647514387193,True
0,185,branch_primary,929.9432865349117,568.3282470107453,1196.8869052523096,1089.8584827956606,539.7631133816269,True,21.806561362716995,True
0,186,branch_primary,1082.5964750672038,663.3401372546064,1316.0496730493894,1269.6595077109826,635.7408096828033,True,11.110026964792402,True
0,187,branch_primary,552.0764525255186,346.52615242034955,1259.4133331511982,651.8195944771932,546.2668042280245,True,7.222185664259301,True
0,188,branch_primary,1255.8474183034723,788.9691871428209,1487.2582720981309,1483.1133187724733,798.2087837079655,True,16.672387727826912,True
0,189,branch_primary,1249.3870338741183,776.90927789685,1475.0358936651905,1471.2430072883856,784.7160182840277,True,33.10297734844955,True
0,190,branch_primary,1074.012902408185,645.3642599041315,1309.7191454733093,1252.9959068172811,616.8275000464556,True,10.351173642744435,True
0,191,branch_primary,1214.1652904318812,747.3500369584303,1490.6091999143048,1425.7382053628576,745.8633155672561,True,29.081479770761177,True
0,192,branch_primary,1246.1583233181982,788.4631374477417,1499.8127949437014,1474.6473089824426,794.6684145277034,True,21.25601049038437,True
0,193,branch_primary,712.4165542375048,436.4943477145529,1163.2363507032417,835.5026405334651,495.1260116871142,True,11.284206338038258,True
0,194,branch_primary,857.3593968672808,541.7145975256847,1191.2884220857957,1014.1596721271469,528.1293837798933,True,17.305363705142682,True
0,195,branch_primary,1115.9096434744524,694.9388395574605,1464.7972390739858,1314.6080492392969,672.0463067612599,True,12.329986322418096,True
0,196,branch_primary,1113.5026482569222,671.5397172214887,1309.6332394046613,1300.3283198796742,648.586265112301,True,27.581331039849903,True
0,197,branch_primary,980.7071155540109,629.5665994084238,1305.6675501641812,1165.392873493293,596.8015315670668,True,6.7340609191010055,True
0,198,branch_primary,1066.300854240359,691.4608789556997,1432.830976058984,1270.8720072768572,661.7861273679088,True,20.03240463347911,True
0,199,branch_primary,1170.452063602162,749.6495083377754,1468.3347430129045,1389.939717592683,736.7100512980112,True,14.080115673983459,True
0,200,branch_primary,429.8314367522962,265.75339986300895,1330.0444687097897,505.3512971778063,615.3174660987191,True,7.540248930283007,True
0,201,branch_primary,1114.6151942183394,674.1648487358267,1317.4605887060845,1302.6378139964258,651.3664339044914,True,11.028026822158596,True
0,202,branch_primary,463.90752246346824,290.6830228543892,1183.9340526291585,547.4548466987562,594.288832601431,True,4.437190404063088,True
0,203,branch_primary,895.9165746858375,543.9541356206953,1355.0177992262597,1048.118605147176,521.2802854126007,True,3.1980752916644732,True
0,204,branch_primary,1156.313002879793,715.0836278710276,1496.814709313692,1359.5603537460463,699.8298125374309,True,10.650443083406293,True
0,205,branch_primary,967.1879989319059,608.9294407856025,1322.9089167033226,1142.9119341110106,576.7730681769395,True,15.348096525097217,True
0,206,branch_primary,814.9185307323949,512.8755703454357,1278.6163186821561,962.8777504897499,514.0783146058511,True,7.418828326360047,True
0,207,branch_primary,891.09039979981,543.7678158079074,1436.965256107976,1043.899199216039,522.0780177015679,True,12.083135640303004,True
0,208,branch_primary,1116.9141145353206,697.6924801116944,1348.6212165632835,1316.917588937374,674.9325440790302,True,14.017180790200474,True
0,209,branch_primary,666.1571058216389,419.4477673898878,1330.718973621336,787.2113561204663,510.2766443157585,True,9.854249103206714,True
0,210,branch_primary,921.9854249321147,563.0875123115848,1180.3649266517893,1080.3354434195433,535.6593250828258,True,10.065244271036104,True
0,211,branch_primary,1206.4284955209905,736.5406550623187,1450.2044288602074,1413.4927843341366,733.2969011293378,True,22.949517787633795,True
0,212,branch_primary,871.8463750558192,541.8132559077357,1312.6425387569907,1026.4880447308258,524.5129831416156,True,10.554773181387896,True
0,213,branch_primary,570.2913891985418,365.9109129331996,1114.2616254943482,677.5862046984208,543.1114424292599,True,8.924278153138888,True
0,214,branch_primary,319.86827273063443,193.94333322079896,1307.4532360864887,374.07182251604223,698.3691790746298,True,3.8901388220518585,True
0,215,branch_primary,1180.1988946184658,725.2679517647919,1418.0366708010094,1385.237536567554,715.4169375651909,True,23.371523194965636,True
0,216,branch_primary,167.34418017821787,106.82104669098322,1125.3192349086962,198.53163641011238,835.3720623118248,True,28.004941501155457,True
0,217,branch_primary,1159.1190878952161,714.8261463876843,1463.4147098720186,1361.8125713483867,700.2134050744293,True,24.850310682711516,True
0,218,branch_primary,333.6973137822731,212.8348063928557,1450.7781616039344,395.79357250691834,689.601538950986,True,8.23151679091113,True
